id,time,latitude,longitude
9,2018-10-02 17:18,57.6038327626884,12.049241373315454
9,2018-10-02 17:19,57.6038327626884,12.049241373315454
9,2018-10-02 17:20,57.6038327626884,12.049241373315454
10,2018-10-02 17:10,59.3436418,18.0556914
10,2018-10-02 17:11,59.3444601,18.0571424
10,2018-10-02 17:12,59.3452712,18.0602852
10,2018-10-02 17:13,59.3453098,18.0607514
10,2018-10-02 17:14,59.343333,18.0628558
10,2018-10-02 17:15,59.3419717,18.0605022
10,2018-10-02 17:16,59.3419715,18.0605024
10,2018-10-02 17:17,59.3419715,18.0605024
10,2018-10-02 17:18,59.3419715,18.0605024
10,2018-10-02 17:19,59.3419693,18.0606439
10,2018-10-02 17:20,59.341969262815006,18.060643901179954
11,2018-10-02 17:10,59.35082909446148,17.886802502175264
11,2018-10-02 17:11,59.35627584577554,17.877080952905043
11,2018-10-02 17:12,59.3602967956496,17.873993286026533
11,2018-10-02 17:13,59.3626855,17.8753414
11,2018-10-02 17:14,59.36367705130936,17.87145835558849
11,2018-10-02 17:15,59.36365250589479,17.87140490766256
11,2018-10-02 17:16,59.36365250589479,17.87140490766256
11,2018-10-02 17:17,59.36365250589479,17.87140490766256
11,2018-10-02 17:18,59.3638422,17.8719641
11,2018-10-02 17:19,59.36365510222311,17.871335605188772
11,2018-10-02 17:20,59.3636808920082,17.871284455179982
12,2018-10-02 17:10,57.64563541,11.96980008
12,2018-10-02 17:11,57.64353818,11.99715386
12,2018-10-02 17:12,57.64652368,12.02040979
12,2018-10-02 17:13,57.65912707,12.01737739
12,2018-10-02 17:14,57.66486386,12.01436848
12,2018-10-02 17:15,57.67115139,12.01056649
12,2018-10-02 17:16,57.67202204,12.00685873
12,2018-10-02 17:17,57.67199063,12.00651144
12,2018-10-02 17:18,57.67231609,12.00833105
12,2018-10-02 17:19,57.67396488,12.00923698
12,2018-10-02 17:20,57.68004841,12.00313053
13,2018-10-02 17:10,59.29249067588568,18.25411371940432
13,2018-10-02 17:11,59.29241953805213,18.253951346063307
13,2018-10-02 17:12,59.29245656296825,18.25370622994924
13,2018-10-02 17:13,59.29253631255824,18.253684929059453
13,2018-10-02 17:14,59.29240952387297,18.253577643126565
13,2018-10-02 17:15,59.2924878,18.2540877
13,2018-10-02 17:16,59.29245630873263,18.254098706547698
13,2018-10-02 17:17,59.29253868263129,18.253983648624427
13,2018-10-02 17:18,59.2926001275624,18.25428098064514
13,2018-10-02 17:19,59.29245105772182,18.25421821072204
13,2018-10-02 17:20,59.2924781,18.2540431
14,2018-10-02 17:10,59.30720630419586,18.113122626522383
14,2018-10-02 17:11,59.30349082498603,18.11341226660333
14,2018-10-02 17:12,59.2972226,18.0788735
14,2018-10-02 17:13,59.2958628,18.0649984
14,2018-10-02 17:14,59.294678,17.9827685
14,2018-10-02 17:15,59.2950722,18.0393342
14,2018-10-02 17:16,59.29934624299098,18.027026414753824
14,2018-10-02 17:17,59.29898735364474,18.009714720047068
14,2018-10-02 17:18,59.29098174170778,17.995014876110346
14,2018-10-02 17:19,59.2898942523205,17.98118849433477
14,2018-10-02 17:20,59.28860130822383,17.97362647243017
15,2018-10-02 17:10,59.6454781293869,17.934284806251526
15,2018-10-02 17:11,59.64549193,17.93420834
15,2018-10-02 17:12,59.64548546,17.93416466
15,2018-10-02 17:13,59.64548563,17.93416139
15,2018-10-02 17:14,59.64548576,17.93415907
15,2018-10-02 17:15,59.64548523,17.93415758
15,2018-10-02 17:16,59.64548775,17.93415587
15,2018-10-02 17:17,59.64548906,17.93415235
15,2018-10-02 17:18,59.64548999,17.93414914
15,2018-10-02 17:19,59.64549104,17.93414922
15,2018-10-02 17:20,59.64549162,17.93414926
16,2018-10-02 17:10,59.64608487,17.93433363
16,2018-10-02 17:11,59.64608505,17.93433324
16,2018-10-02 17:12,59.646085,17.93433286
16,2018-10-02 17:13,59.6460846,17.9343323
16,2018-10-02 17:14,59.64562501,17.9341178
16,2018-10-02 17:15,59.64492784,17.93327219
16,2018-10-02 17:16,59.6449123,17.9332798
16,2018-10-02 17:17,59.6449126,17.9332804
16,2018-10-02 17:18,59.6449131,17.933281
16,2018-10-02 17:19,59.6449128,17.9332824
16,2018-10-02 17:20,59.6449128,17.9332825
17,2018-10-02 17:10,59.2916853,18.0818179
17,2018-10-02 17:11,59.29239770863205,18.081501200795174
17,2018-10-02 17:12,59.2923678,18.0816487
17,2018-10-02 17:13,59.2924804,18.0813721
17,2018-10-02 17:14,59.2923719,18.0817415
17,2018-10-02 17:15,59.292525,18.0819942
17,2018-10-02 17:16,59.29403968155384,18.07930991984904
17,2018-10-02 17:17,59.29417546838522,18.079031305387616
17,2018-10-02 17:18,59.29247071500868,18.08451290242374
17,2018-10-02 17:19,59.29244225844741,18.0839451123029
17,2018-10-02 17:20,59.28899348247796,18.085265178233385
18,2018-10-02 17:10,59.2887334,18.0913885
18,2018-10-02 17:11,59.2884148,18.0919458
18,2018-10-02 17:12,59.2882529,18.0921433
18,2018-10-02 17:13,59.2882529,18.0921433
18,2018-10-02 17:14,59.2871613,18.0919743
18,2018-10-02 17:15,59.2871613,18.0919743
18,2018-10-02 17:16,59.28838047198951,18.091900208964944
18,2018-10-02 17:17,59.28836634848267,18.092142110690475
18,2018-10-02 17:18,59.28860104177147,18.092738650739197
18,2018-10-02 17:19,59.2881977,18.093233
18,2018-10-02 17:20,59.28694217931479,18.093975903466344
19,2018-10-02 17:10,59.65056836,17.93062607
19,2018-10-02 17:11,59.65056787,17.93062608
19,2018-10-02 17:12,59.65056736,17.93062726
19,2018-10-02 17:13,59.65056704,17.93062826
19,2018-10-02 17:14,59.6505667,17.93062855
19,2018-10-02 17:15,59.65056678,17.93062913
19,2018-10-02 17:16,59.65056645,17.93062868
19,2018-10-02 17:17,59.6501315,17.9299928
19,2018-10-02 17:18,59.65056596,17.93062935
19,2018-10-02 17:19,59.65056558,17.93062986
19,2018-10-02 17:20,59.65055937,17.93069001
20,2018-10-02 17:10,57.70899194314239,11.975093034854316
20,2018-10-02 17:11,57.709076391090086,11.975351373773828
20,2018-10-02 17:12,57.70903157601443,11.975233871615153
20,2018-10-02 17:13,57.70900140404326,11.975014012770382
20,2018-10-02 17:14,57.70900140404326,11.975014012770382
20,2018-10-02 17:15,57.70896492014424,11.97500219611902
20,2018-10-02 17:16,57.70895682767862,11.97500117499092
20,2018-10-02 17:17,57.70894249358536,11.97500401204385
20,2018-10-02 17:18,57.70894249358536,11.97500401204385
20,2018-10-02 17:19,57.70888964479873,11.975035375641614
20,2018-10-02 17:20,57.70885959344685,11.975121593634046
21,2018-10-02 17:10,59.46398409,18.09084538
21,2018-10-02 17:11,59.4639208,18.0904698
21,2018-10-02 17:12,59.46398399,18.09084583
21,2018-10-02 17:13,59.4639843,18.09084666
21,2018-10-02 17:14,59.46397985,18.0908326
21,2018-10-02 17:15,59.46397606,18.0908199
21,2018-10-02 17:16,59.46397437,18.09081537
21,2018-10-02 17:17,59.46396937,18.09080018
21,2018-10-02 17:18,59.46396624,18.09078295
21,2018-10-02 17:19,59.46396613,18.09076825
21,2018-10-02 17:20,59.4639206,18.0904683
22,2018-10-02 17:10,59.52053917,17.9641768
22,2018-10-02 17:11,59.52053879,17.96417821
22,2018-10-02 17:12,59.52053898,17.96417863
22,2018-10-02 17:13,59.52053955,17.96417753
22,2018-10-02 17:14,59.52053932,17.96417975
22,2018-10-02 17:15,59.52054022,17.96418027
22,2018-10-02 17:16,59.52054044,17.9641812
22,2018-10-02 17:17,59.52054054,17.96418257
22,2018-10-02 17:18,59.5205406,17.96418328
22,2018-10-02 17:19,59.52054072,17.96418337
22,2018-10-02 17:20,59.52054085,17.96418366
23,2018-10-02 17:10,59.4237889,17.8444605
23,2018-10-02 17:11,59.4237909,17.8444666
23,2018-10-02 17:12,59.4237883,17.8444741
23,2018-10-02 17:13,59.423785,17.844482
23,2018-10-02 17:14,59.4237825,17.8444834
23,2018-10-02 17:15,59.4237795,17.8444908
23,2018-10-02 17:16,59.4237778,17.8444971
23,2018-10-02 17:17,59.4237151,17.8444585
23,2018-10-02 17:18,59.4236919,17.8444535
23,2018-10-02 17:19,59.42377541,17.84450893
23,2018-10-02 17:20,59.4237751,17.8445109
24,2018-10-02 17:10,59.22896163844275,17.636075775704757
24,2018-10-02 17:11,59.22915819312273,17.635762871430643
24,2018-10-02 17:12,59.22457140457925,17.638273499318842
24,2018-10-02 17:13,59.22121220269217,17.636109311591802
24,2018-10-02 17:14,59.21544927295339,17.63310071598884
24,2018-10-02 17:15,59.212124377297215,17.62990239029418
24,2018-10-02 17:16,59.2145215982102,17.631927482186846
24,2018-10-02 17:17,59.21448491582734,17.63203621858591
24,2018-10-02 17:18,59.2141973,17.6323444
24,2018-10-02 17:19,59.2141691,17.6323816
24,2018-10-02 17:20,59.2141735,17.6323749
25,2018-10-02 17:10,59.45166495404409,18.02890443871619
25,2018-10-02 17:11,59.45166520033386,18.028899947984804
25,2018-10-02 17:12,59.45166294578532,18.02888871046306
